a,b,c,d,e,f,g,h,i
-1.2490933456758402,0.9084103060799591,-0.5522789344056059,1.9549980414815802,87.3,-2.03157040026412,6.81730908884187,CH,7.0
-1.28882330040922,0.699214468898969,-2.16607146172418,2.63899223109927,85.3,-1.96897291098744,6.858531138519219,CH,11.0
-0.8334658754966771,1.56133910717752,-0.860841443102128,3.1625352542344,94.5,-1.6714266414952201,7.08262501020818,FF,11.0
-1.02794250728038,1.7781172068533102,-0.699799347566573,2.39637629647482,93.7,-1.6429353793945602,7.1070976812,FF,4.0
0.034834549685583,0.6486797586059511,0.261111708282268,0.59547768102854,87.8,-1.78884755459931,7.05007926695394,SL,14.0
0.67419140324442,-0.918348519312436,0.0663656235955882,2.90748437603704,79.2,-1.89757729891203,6.986798939092259,CU,2.0
0.9069465689625749,-1.0189850873702602,0.7135760925416121,1.2672585565190801,78.6,-1.9703449959714,6.9915613112370005,CU,14.0
-1.04838713292144,1.94978897176769,-0.101953152279253,2.26677035116619,93.6,-1.6624217934563401,7.1157406979624005,FF,5.0
-0.941998187032706,1.9238939529646,-0.0607621400099307,3.41858371689463,95.1,-1.5399801699371898,7.1010407668493,FF,2.0
-1.0019365172011099,1.83708008515771,-0.883769882207569,4.25139977007879,95.4,-1.52569419399354,7.117405974205529,FF,11.0
-1.0250642521715698,1.7457401365228102,1.11432857810346,3.5787422813980903,95.0,-1.58860486190802,7.03089032684413,FF,12.0
0.910756247520595,-1.19195739711764,-0.08198918588999901,2.68114090628151,79.2,-1.95414881485035,6.976527716179531,CU,5.0
1.00902881396904,-1.23910745333687,0.47951784240694106,3.28420324001055,77.1,-1.9909570571483302,6.955547896956331,CU,3.0
0.20071097967132198,0.370829062242749,-0.0425765613373316,3.2019767250440196,87.7,-1.67242218885453,7.032627754681389,SL,2.0
-1.02127538151363,1.6801104542278102,-0.748093293862584,4.34488864599698,95.7,-1.49817341212275,7.09519676259037,FF,11.0
-1.12839045970465,1.73614668456858,0.336276379459811,2.92052564017061,94.4,-1.6307578324496999,7.077932690105981,FF,3.0
0.545627619199885,-0.9965738952583721,1.1178771594488799,1.13144063421592,80.0,-1.9953711983993199,6.93547310168304,CU,14.0
0.617640540773707,-0.8484050245642571,1.3220579469758502,1.7404445265966397,80.6,-1.8493829192932099,6.8938713567201795,CU,14.0
-0.9216090496183341,1.6969146075575399,0.266410046874929,2.6992526821356897,93.5,-1.5883767287666202,7.20479811045904,FF,5.0
-1.06843672919479,1.76390979913665,-0.14490370336774402,1.9738704727216003,93.7,-1.63283291931265,7.13571011386379,FF,8.0
-0.934222537388114,1.70563661431101,-0.159786434667061,2.9206273086610697,94.5,-1.5820815002506399,7.147511079302389,FF,5.0
-1.02329042356601,1.6831345153657702,-1.1239498606348302,3.6980115929102797,94.6,-1.64772139886802,7.10876448162794,FF,11.0
0.42488034038447,-0.882302772268768,-0.134141604133689,2.71375678020356,78.2,-2.01571736907111,6.926689794209651,CU,5.0
-0.782711907881539,1.98032445166273,-0.233772448895296,3.50610609827547,92.5,-1.66915095890906,7.144286311724241,FF,2.0
-0.58190494308083,1.64460927897403,0.0816787634833689,3.34124430119901,95.6,-1.39133275377657,7.17683841193637,FF,2.0
-0.8077749299902042,1.58374294478962,0.0197369510955568,3.31919051199969,94.8,-1.5253124286731599,7.1229045386019,FF,2.0
-0.82010836399847,1.6124445936769,-0.686141429259311,3.9649476173874403,94.7,-1.83322941585168,7.054924940803571,FF,11.0
0.42219560560546504,0.6006918325596889,0.298066495558208,1.95644504760727,86.7,-1.8677628870661798,7.097960436718451,SL,9.0
0.17903687203196,0.6091437188893271,0.135616349309687,2.7312482376087797,87.7,-1.72932929595641,7.1089332056858305,SL,5.0
-0.790791577733635,1.7334422610885802,-0.125196789081997,4.64013202115438,94.0,-1.6098396456381001,7.11325802687808,FF,11.0
0.23862585967346803,-0.7540463341182941,-0.541764481753646,1.88606156217958,79.3,-1.8412280882299399,7.1324650662817195,CU,7.0
-0.935645787058623,1.7539418924384902,-0.778001653515207,2.57532700939823,94.1,-1.76845205257592,7.156174529939599,FF,4.0
0.235825191166911,0.414047073847777,0.392090112353451,2.65215658495113,86.8,-1.8236351599605,7.12495532658577,SL,6.0
-0.8306493291203371,1.74199356475322,-0.4373722135113621,3.77269106674816,95.5,-1.47617077919696,7.188712888678089,FF,11.0
0.306640210972532,-1.18298665160544,-0.11127687683135001,3.34203991723461,78.8,-1.8551701743133997,7.046747631622489,CU,2.0
-1.12644067308332,1.82887981873772,-0.298578308071479,1.32489748911815,94.2,-1.64170051368283,7.13517557032841,FF,13.0
-0.8779833677171229,1.91232822562826,-0.21952473350516,3.8113128397187697,94.3,-1.90541040168569,7.109179586379911,FF,11.0
-1.06936709601037,1.53347119660319,-0.0903521562568095,2.17210802680429,95.7,-1.73010626136502,6.774501618103749,FF,8.0
0.43828200014430896,-0.62445628002721,-0.9197375197050491,4.44621745293301,81.7,-1.7362310005923403,6.6832267076974805,CU,11.0
-0.844452591351403,1.6247866030791798,-1.09397805678049,3.30074438974166,95.2,-1.68378692424654,6.88043331971686,FF,11.0
-0.6942261602734311,1.44601894539114,-0.289851001399456,4.108336169662009,95.1,-1.6074471372190702,6.86530403766813,FF,11.0
-0.7361581015277522,1.6136910648110903,0.20686368847834,3.73424818472694,95.6,-1.63124216694281,6.82131887642182,FF,12.0
-0.142942860435626,0.5297283833806379,-0.48526260958096995,2.69908336419802,88.4,-1.74363408274017,6.779199883227769,SL,4.0
-0.801358563056159,1.70556436421269,-0.902103807633524,3.81112356170983,95.4,-1.5783826687231899,6.8806519615142205,FF,11.0
-0.95506206562075,1.76684821453923,-0.9505987047178341,4.27060503160918,95.4,-1.6032752955961498,6.880941201557371,FF,11.0
-0.840019475560977,1.60021279652769,-0.374170100823075,3.25628266431835,95.8,-1.58459302175435,6.8481846167851295,FF,1.0
0.4755510378810979,-0.578227503011455,0.675276516564922,1.7298783988594602,82.5,-1.62532205868063,6.762279461095821,CU,9.0
-1.00345372621506,1.8045314008033502,-0.699275245362506,3.5672213490834506,96.4,-1.57768010889796,6.774894389507541,FF,11.0
-0.9176298530015742,1.61207602128524,-0.35217090401480294,3.54631473395392,95.9,-1.6672638678387601,6.8304901416619,FF,11.0
-0.7084399081542351,1.4654066626980502,0.452950513139475,4.84953421814251,95.7,-1.65901278020927,6.84969520736329,FF,12.0
-0.97616254163533,1.49364087292265,-0.953873535366719,4.13344097328348,95.8,-1.9911904448638702,6.63538205737575,FF,11.0
0.770573446245364,-0.791497424180875,0.638784730402068,2.36033703634748,79.8,-2.11564033488114,6.66584572617061,CU,6.0
-0.0216848450218608,0.5945800374257,-0.562543474184808,1.3532871260771697,88.1,-1.83044548318573,6.70821048778286,SL,13.0
-1.0300834906824199,1.83816776119315,-0.7760722716720121,1.76475564013447,95.0,-1.48374380050233,6.79106014683949,FF,7.0
0.78799223166513,-1.0731007366530099,-0.9805417042018871,3.39441995923204,78.3,-1.8528929030102301,6.66298667769307,CU,11.0
0.6805158734384901,-1.17441886770161,1.0704267192318,1.6057365675936601,79.9,-1.81667901287215,6.75228085466931,CU,14.0
-0.9554359995854759,1.7411393274016203,-0.54733911638839,1.7844063182588703,94.9,-1.4656784909211698,6.82518090017385,FF,7.0
-1.11987560003362,1.75046123287498,0.615035994704543,3.2627489775270497,94.8,-1.6317407626146698,6.812464840391541,FF,3.0
0.838554221731592,-0.9341670407387759,0.6141428058388101,2.10894307382896,78.6,-1.90142828193391,6.72956768413537,CU,6.0
0.161252623628667,0.8126246152578319,0.626238002891496,1.19999166384747,89.5,-1.75747277833305,6.746461230922231,SL,14.0
0.460195979458,-0.9341971156743241,1.0501637742251,1.19900247527275,81.5,-1.7065157959934598,6.62990073933321,CU,14.0
0.34913025643577195,-1.2039581708731901,0.15492860691914098,1.8788254444854,79.5,-1.67863962225897,6.707605796215639,CU,8.0
0.473108913067405,-0.7952399092210249,1.46414024298679,2.5367910285881696,81.2,-1.6514802843427,6.749157506073401,CU,14.0
-0.8930735003384741,1.7055420149001899,-0.927621569348099,2.3033738094704703,93.7,-1.49241925027279,6.82880962839311,FF,13.0
-0.732871751349923,1.74905201998097,1.6366568680003601,2.84760392076182,94.6,-1.60389573381401,6.8628957241060995,FF,12.0
0.9035592519260359,-0.9100872994553589,0.156694019456462,2.33536166836745,80.1,-1.9703087940320803,6.65566789276615,CU,5.0
-0.890807376196009,1.70145409741887,0.755969563061015,1.93998628471529,93.7,-1.48148127683834,6.85570550198838,FF,9.0
-1.01994047002641,1.68864403893941,-0.597857581152818,2.96916197018271,96.2,-1.62737219740556,6.83427524325495,FF,1.0
0.024579055881538997,0.312114934154246,0.6999207230837071,1.7860257632435101,87.1,-1.83936505935377,6.753202133650251,SL,9.0
-0.817072035744838,1.6684026966235102,-1.4913523173573997,2.85392532913998,95.4,-1.68376828266523,6.81159784482684,FF,11.0
0.160154856343416,0.5858045462614621,0.0782926679214159,2.94952948461909,87.4,-1.8171043679727,6.8576405849582,SL,2.0
-1.11864252252047,1.5373455931782298,-0.837668204574828,2.45085480103922,94.7,-1.7585398887013999,6.89993824632545,FF,13.0
-1.07149275670961,1.54558566988395,-1.59007772334743,1.68931688729404,92.7,-1.72260615652899,6.904665015205589,FF,13.0
0.552307050958433,-0.8652280175358871,0.41965902860753,2.26215962841249,80.7,-1.79190935895854,6.693383830097719,CU,6.0
-0.8772349068817009,1.5328261278311202,0.148115785908853,2.91115912900858,96.5,-1.40995090089353,6.8572352492822,FF,5.0
-0.8441614134861809,1.54380213463026,-0.20723442783666196,3.1013194157162003,95.8,-1.6287422330261498,6.82660015905185,FF,2.0
-0.7607137309019341,1.61042637525859,-1.09741297274832,3.38032084065903,96.1,-1.61133523765973,6.82701960520077,FF,11.0
0.06787181792517401,0.46429915092831997,2.28360134244753,0.24754392055931304,90.0,-1.5467660791414,6.8297779314085,SL,14.0
0.308780625571156,0.5933371626258779,1.0214487182513,2.66643412840859,88.1,-1.6650110072977098,6.77548344749777,SL,12.0
-0.9089095074327891,1.5920097195864902,-0.27314023510434804,3.5278101037180094,95.4,-1.34790210431126,6.9439850570075095,FF,2.0
-0.8992357559680079,1.67346501425428,-0.23968107689157697,2.77117374697339,95.5,-1.57812369360853,6.8745997102851,FF,5.0
-0.8849406234964841,1.7025207005996499,0.5604483053583521,2.96596793973498,95.6,-1.6436397957201299,6.84517127717301,FF,6.0
-0.967772631139106,1.67209266232986,-0.6442893575227,2.07082840888344,94.5,-1.7244253922035602,6.8267382942214105,FF,7.0
-1.2512571049764298,1.11868783364858,-0.746094589199968,2.52740739454534,87.7,-1.92634254249834,6.63324993085855,CH,4.0
-0.879852259662318,1.79275839024779,-0.055397942611306004,2.97256027707448,94.6,-1.52398451814271,6.87010899736476,FF,2.0
-0.99847858280462,1.6910587406399,-0.8109107263652009,2.8914952841193395,95.2,-1.52373568313918,6.890649805037769,FF,1.0
-0.8992949938398009,1.5730565848248401,-0.9428256737362359,3.15479197686385,95.2,-1.6122412982404801,6.93563846837457,FF,11.0
0.6657273539886079,-1.04721159977575,-1.2328190395340701,3.26023568552296,79.0,-1.9820968314873002,6.68272992042444,CU,11.0
0.6254775109958779,-0.877487049421788,-0.660478726327816,1.67860302157519,79.3,-1.79141106018487,6.71262630182493,CU,7.0
-1.00394550929284,1.4818238861639899,-0.731211537557729,2.19363358040718,94.5,-1.74244440089923,6.80841570332917,FF,4.0
0.14666520489664497,0.707092979878172,0.0545708725634776,3.3882307951313995,88.1,-1.82697044372644,6.8323054982265194,SL,12.0
0.5990371658359661,-1.03313543522448,1.12040757781725,1.94287752496638,78.7,-1.82859216407833,6.71464046150197,CU,14.0
-0.952997708577407,1.6910819053846597,0.5847337135011209,3.06579648976645,94.6,-1.60733770110304,6.90209283501241,FF,3.0
-0.728441922651275,1.6435428318586103,-0.695248393582395,2.6606775686415802,96.3,-1.51418614096064,6.960646256664,FF,4.0
-0.8795161762304141,1.6557606688590198,0.41504766003180393,2.5922050636461003,95.9,-1.62076842657329,6.87996202901892,FF,6.0
-0.709846347456042,1.6026580442347198,0.102913832755636,2.52727189538791,95.3,-1.69180732268599,6.83065582628574,FF,5.0
0.29623194436674,-0.44702544360860297,0.35976092642639795,3.2506290642179,80.9,-1.7329821793428501,6.73882981097152,CU,3.0
-0.0251861315772354,0.371644099140641,0.46826419156022,1.6821167461011397,87.9,-1.6899350336496899,6.838631821259849,SL,9.0
0.18943353011571304,0.373740547642811,0.6852872647121551,1.41440144687103,88.3,-1.89881598659776,6.79841728289212,SL,14.0
-0.0276803370657741,0.20755400048631895,-0.0270015762323182,1.0783560987049399,87.3,-1.70770563672373,6.82572853167627,SL,13.0
0.24214395460447402,0.41669514330586704,0.17222039552099697,3.53055602690679,88.7,-1.7127385870328102,6.723819876418871,SL,12.0
-0.9446340587039141,1.57718835308016,0.0321287004323394,2.9429222706053,96.2,-1.4837329439694398,6.9026745559805,FF,2.0
-0.765952723182195,1.6623180313041601,0.904896868105723,3.62215415112406,95.8,-1.58148805267425,6.886714519112821,FF,12.0
-0.6477071847531639,1.68614622266287,-0.660581214378955,3.75079807389315,95.8,-1.63056331536371,6.83876109429286,FF,11.0
-0.6698543045751121,1.73884386698069,0.0501185160541115,3.05003821911793,95.4,-1.55060667694837,6.8120408117534605,FF,2.0
-0.803191419097687,1.6364783790551298,-1.09833494116316,2.57944714835419,94.0,-1.75912940121059,6.84488518644581,FF,11.0
0.616973468801921,-0.978661245678423,-0.125373350501031,1.08489757032931,78.8,-1.9249103431818202,6.706134772390831,CU,13.0
-0.671516538152625,1.7760242130984099,0.166733316938261,3.53125137478871,94.7,-1.60510551190858,6.93778371758869,FF,12.0
-0.07380974495998,0.32065301918167,-0.351617302247646,1.9039660317310199,86.7,-1.6086065577870199,6.84417947127656,SL,7.0
0.0801393825960473,0.5646250903662889,0.657526110893398,1.57288297572624,87.6,-1.7027607388040302,6.86453196100737,SL,14.0
0.0926804807092896,0.260181321961121,0.789267941563738,1.06726051909945,87.3,-1.6264610128911101,6.770132348615331,SL,14.0
0.11936741272327,0.60706306301684,-0.47844053435477,1.6621155792177502,86.9,-1.8350220155373,6.82391813945065,SL,7.0
0.11143076867677199,0.34653840769068606,0.257457586641391,1.44183347319654,88.0,-1.60033344375687,6.87775582242413,SL,14.0
-0.45522707401505,1.82347255011877,0.6469914521675191,3.52263829910792,94.1,-1.46135396371458,6.89476084923518,FF,3.0
-0.570154407935467,1.7382268225260902,0.0467501470141221,2.52046088670779,94.3,-1.49821856897673,6.86583266232437,FF,5.0
0.637290937666752,-1.05318666905923,0.370206886491853,1.5649010410797097,78.4,-1.79275744916617,6.7823008566461205,CU,14.0
0.299225452827283,0.347741082211068,0.4619367397383571,2.3188718203095298,87.0,-1.7051283306717602,6.85145734260929,SL,6.0
-0.901796227587519,1.7956235723058602,0.44973980326721,3.1257350128812904,94.7,-1.68504339430996,6.932844221245039,FF,3.0
-0.920119989396497,1.7013525261131999,-0.14455629467877898,2.73425290573573,93.8,-1.68551163455394,6.9011688464967005,FF,5.0
0.134348215364461,0.660767068171768,0.420939482571185,1.2999226207738999,86.3,-1.92843988385926,6.84296687049728,SL,14.0
-0.972219267597295,1.6562381899405603,0.9052021865628399,3.7749973292277597,92.7,-1.7082551283203,6.96028047712593,FF,12.0
-0.9319867535456379,1.69941784645695,-0.053134939423053,2.57209941116531,92.2,-1.86535712395577,6.93097224986426,FF,5.0
-0.765845081743578,1.63040923422202,-0.588089714115357,3.3681514310996197,94.5,-1.4761125203457002,6.9821266958617905,FF,1.0
-0.0141217065484025,0.35604963676960794,-0.00732114610434412,2.47417733468049,88.2,-1.8626723457381102,6.77803187563979,SL,5.0
0.357767545508193,-0.9389092347651421,-0.3937472248169821,1.60305307505796,79.3,-1.7573667461599198,6.78274962287251,CU,7.0
0.41192486556067603,0.37424618676999005,0.817369440646972,1.95315271424678,87.5,-1.6403996708215702,6.84541706267738,SL,9.0
0.0158654995935301,0.379387570278427,0.38112234637329706,2.91046451595429,88.2,-1.61915629902381,6.86580227498585,SL,3.0
0.190329536956325,0.5832837760449899,1.4727230033673,-0.5895690110240129,88.2,-1.58350985786742,6.80564113410084,SL,14.0
0.232861739422388,0.615998399965784,1.4186855250858,3.0231736759090095,88.6,-1.56499806099922,6.8424644023815295,SL,12.0
-1.0798307902751,1.6981640494855401,-1.20684763924302,2.6986031431880098,94.4,-1.4848126148283,6.925477712701889,FF,11.0
0.567372763298919,-1.04191964976838,0.435395342898287,1.9908524473730902,79.7,-1.8151620742708898,6.81162882110915,CU,9.0
0.280761326941523,0.36117616001312897,0.795077994352751,1.6416462695590002,86.8,-1.6801212841902,6.858227299950791,SL,9.0
-0.8621488464728029,1.58895983158094,-0.0335227480575247,3.07920363278283,92.8,-1.5054151943512,6.941654771932499,FF,2.0
-0.754624558400141,1.56454736253704,0.149590583908211,1.96519452234265,94.6,-1.59986519071771,6.841775393261889,FF,8.0
-0.6923888835230779,1.5184056193922701,0.26123890459294397,3.0034509129022795,95.4,-1.57415253506926,7.01035654798381,FF,5.0
0.39324981046085705,-0.66202095591802,0.8807564351354559,2.0015529020071496,80.7,-1.7947723360068,6.76292413457888,CU,14.0
-0.8018488476346078,1.6594782743924201,-0.21107829954829302,3.02935985821572,95.3,-1.5604301316424998,6.952157912675281,FF,5.0
-1.12751140587694,1.5110158371816298,-1.02644427219394,4.79429442362923,93.5,-1.5853113349685901,6.96846551627368,FF,11.0
0.655329216960288,-0.6171762753704201,0.7917349475639659,1.8981390086073202,80.0,-1.97238976677233,6.822897512387849,CU,9.0
0.6722894459819599,-0.774858192255049,1.3957456262816,1.42520346653068,80.0,-1.8280125771138103,6.88789319724557,CU,14.0
0.155304545628669,0.854409358703806,0.681006616518866,2.14313547824435,87.6,-1.77987746641742,6.91428522751546,SL,9.0
-1.11801879394515,1.6703738400537602,0.533184092441129,2.4780819335192,95.5,-1.68516253773674,6.7971350219687,FF,6.0
-0.299365336066182,0.821968331343511,0.44256671021068394,1.1668113129038,87.6,-1.92282621190751,6.87781632348119,SL,14.0
-1.0175713238498298,1.5900492444889798,0.9089416713417259,3.55404203056419,94.2,-1.74026897296256,6.87626880039294,FF,12.0
-1.2053435928858998,1.5942966432454397,-0.8749653714086529,3.26544336518189,93.4,-1.93587559127141,6.9545221504300905,FF,11.0
-1.06376995998449,1.77603792952604,-0.43911433473424605,3.43288282308312,93.4,-1.77875929177124,6.98187744157096,FF,1.0
-0.9205784641115451,1.85606563495646,0.0350801160024022,2.76091508042692,91.6,-1.7901160209340101,7.05726291799204,FF,2.0
-0.9510481174359009,1.76449719903594,-1.19770751928694,1.3754334043976202,92.1,-1.6058071105125502,7.06964377534455,FF,13.0
-0.8127569842264221,1.97693513503629,0.20865881432039898,1.21927521588098,92.9,-1.61456597096325,7.18289512702515,FF,14.0
-0.794707074077233,1.72014253630868,-1.68174362484411,2.35976284095795,92.2,-1.73066333518972,7.02845094688415,FF,11.0
0.559819761690975,0.521524647741369,0.27486705874212997,2.30126953507373,87.3,-1.4561041979908897,7.017337929450799,SL,5.0
1.03763952784835,-0.8342410257587869,0.6946825228742101,2.40487145184425,79.8,-1.72052129901001,6.85989816470962,CU,6.0
0.447186049175465,0.886499728207383,1.29145446137011,0.995530913863981,89.0,-1.5723485341425498,6.928673207173259,SL,14.0
0.653418912851284,-0.903824832872172,0.0604831905135049,1.7091793240472999,78.8,-1.8881395943447599,6.8758642100144005,CU,8.0
0.513766604040355,0.9159102386478509,0.633099475048249,2.22446437104192,89.6,-1.6350782967888702,6.9895922029434,SL,9.0
0.216596641022502,0.9626417396255459,0.584558665463737,3.18196996785086,89.0,-1.58536223127357,7.052613404511209,SL,3.0
0.6084295696633379,0.547337602215743,0.0293266432074008,3.52679179141653,86.0,-1.7291363648604,7.060306008105449,SL,2.0
0.440132464270599,0.8475446598847909,0.9754821493648109,2.63901724584038,87.7,-1.67194983131523,7.02203465969153,SL,14.0
-0.99872617665319,1.65702024194255,0.26474622886383997,2.38149981653259,95.7,-1.31507344497106,7.03442489654037,FF,5.0
-1.02689202039981,1.8065572710751001,-0.17188858097746398,3.13850044990331,93.4,-1.6190446786838502,7.09082472069245,FF,2.0
-0.8947704318686821,1.64978057573773,-0.743521782142912,3.7465924342732597,94.6,-1.6304920916810501,6.958396507069829,FF,11.0
-0.9195489859924381,1.7539926403148898,-0.14987533787297103,2.82113314140814,94.1,-1.57830266543064,7.07857916265442,FF,2.0
-0.782366699958479,1.8318509324041499,0.7346843257555591,3.91717688211425,94.8,-1.5890987880836898,7.049697867228321,FF,12.0
-0.930878499934288,1.6609391027101899,-1.90231589582725,3.3444997054620598,93.6,-1.76337875898789,7.056079910224691,FF,11.0
0.274673249343472,0.738036678484015,0.48156113026150205,2.37362723997434,88.6,-1.5881454679022602,7.033444826320911,SL,6.0
0.9113126083221701,-1.15238644288071,0.0484463657808592,3.04953429286258,79.8,-1.5508187641176798,6.913665051812309,CU,2.0
0.7702298309227429,-0.895695674899105,1.11292628310915,2.3960560114076404,80.6,-1.6910580107813502,6.908240920548379,CU,12.0
0.6987970671256,-0.945141346922127,0.326005059438478,2.0435841424882,78.4,-1.7823013137629802,7.06688350249255,CU,6.0
-0.7964057740124759,1.6676876504320202,-0.0938658518160038,2.42044278123852,93.7,-1.5932051895014099,7.07411483538085,FF,5.0
-0.991245993947158,1.88918547517407,-0.337554122810229,2.8506191490142996,93.6,-1.61560136376476,7.165329027212059,FF,1.0
0.20425330033792302,0.6181891421223149,0.6372541644147031,1.30198877425726,86.7,-1.80142408102946,6.99423788291522,SL,14.0
0.103158129067175,0.7569821556579102,1.06335733131077,2.12835772692199,87.8,-1.70768340588743,7.00947447061342,SL,14.0
0.0917574230423071,0.7416795165485219,0.632237990981153,1.91824719989959,88.3,-1.7926344101429001,6.95267018486372,SL,9.0
0.5996991739609471,-1.1237515116589099,0.22515195234010196,2.6180557110016602,79.2,-1.8438372644931498,6.96767134834305,CU,5.0
-0.905303705981271,1.8290612573057499,-0.518866575261241,2.424763547926,93.4,-1.5704248986132698,7.132497779879731,FF,4.0
0.261726536563481,0.739362437010746,1.13830423721653,1.31338859056661,88.1,-1.6773521136593401,6.972297400806429,SL,14.0
0.8657454063411341,-0.586289292814131,0.56456752979706,3.0384611898507,78.2,-1.9506367886161298,6.98386528000732,CU,3.0
-1.19485264468172,0.91287444984812,0.210239886417155,1.94840201967843,84.4,-1.9790461627495801,6.8814796841511106,CH,8.0
0.527061774019116,-0.8953097355694659,0.204956544234529,2.80477745780001,80.3,-1.60461719631095,6.91182380634811,CU,5.0
-0.9847159968437199,1.5695198865373998,-1.02639517889263,2.65033262499173,95.3,-1.5871159529041103,7.05155161211069,FF,11.0
0.440479884122929,-0.8986796576676491,0.8617448679870648,1.9146895411272902,80.6,-1.6304142449713899,6.9478145895673205,CU,14.0
-0.502277540974291,1.9386975359546297,0.24746306421835798,3.0709744456868195,95.3,-1.4390253376423001,7.0302098868915905,FF,2.0
0.840579193621467,-1.0390901599227902,0.9189619631871991,2.49184478669377,80.0,-1.77709941698317,6.93753813742017,CU,14.0
0.6577233472067759,-0.9436862240976809,1.6785915950088302,2.22242866753922,79.6,-1.6872897560759499,7.04539664179323,CU,14.0
0.188651591062744,0.6496318474230329,0.29558222241097604,2.0388524114736297,86.9,-1.69348033510678,7.04800173029062,SL,9.0
-0.9213567065235541,1.6503366210815802,0.8761147248410691,3.4628132244405494,95.6,-1.4513185430478799,6.977524351743821,FF,12.0
-0.9175201343977379,1.72460045124615,0.335961513773474,1.9460871776588602,94.6,-1.37179640287978,7.1040423799087,FF,9.0
-0.7970693512130791,1.83295707903534,-0.46869807866248603,2.9485549159615805,94.8,-1.5612911276029098,7.08664841295897,FF,1.0
0.706452422058297,-1.02066595546576,0.0867503495991866,0.940324559001108,78.2,-1.7189608812667598,6.87796118437551,CU,14.0
-1.0755293551598901,1.7420561741814098,-0.734572215098067,2.94960734921988,95.4,-1.5670608602139398,7.02403039595871,FF,1.0
0.40787289600492,0.8230340538067159,-0.7301656696516651,2.84079500404017,87.7,-1.78078065187208,6.906752951576481,SL,4.0
-0.83652596466858,1.80704649127483,-0.28014120147772803,3.9701433014211402,92.8,-1.57479855143645,7.077562900766781,FF,11.0
-0.940563967302176,1.68224368425407,-1.0994751161589,3.0469883358661605,93.9,-1.6207057161909801,7.05253984684531,FF,11.0
-1.07609406771701,1.68256125287458,-1.2774892006687801,2.10552528314287,92.9,-1.80199216948824,7.08988001312256,FF,13.0
0.348356273984666,0.75023953676972,-0.490131219393304,3.6479413695755696,86.9,-1.81425799853634,6.99296030187273,SL,11.0
-0.91585777153637,1.7076732358505202,-0.016646140254462,2.34957116912277,93.7,-1.44107678714594,7.09542822155782,FF,5.0
-0.862155564310696,1.8584601939093102,0.886097497580689,1.63315801788661,95.1,-1.50514498229608,7.07301948638428,FF,14.0
-0.73807471705522,1.716484950497,0.18658842341615195,2.8810862712095804,94.4,-1.5658539464227301,7.055617417792469,FF,2.0
-0.8079119480155259,1.6994018465862502,0.0623551883815747,2.4519320545710803,93.2,-1.66892729021782,7.0947159471007595,FF,5.0
-0.702493614198058,1.59499657950039,-0.342087254980966,3.79136569518532,93.6,-1.6061003746588,7.089148707419651,FF,11.0
0.311032240860859,0.350836949744769,0.556643933408032,0.37218259448123403,86.8,-1.7709793356568,6.86950599467629,SL,14.0
-0.6800371248155721,1.61009804852406,1.1908566367901101,4.38624624992753,94.7,-1.55612372406315,7.11293131516845,FF,12.0
0.34864073021231895,0.31291090422456896,0.595588292547719,0.9684287553371221,87.9,-1.63563218048273,6.9408689888398,SL,14.0
0.36519449670299003,0.435531853478995,0.16440195109816597,3.3268851531782104,87.9,-1.5523806476862902,6.98267969076559,SL,2.0
-0.836898188016037,1.6930575245022899,0.513712027711251,3.3886810193559502,94.6,-1.52959836982419,7.08810852518408,FF,3.0
0.43262843365051595,-1.2138895817765,0.40835424848518104,1.90321037574549,78.6,-1.80637529548654,7.01571192769367,CU,9.0
-0.883840574127315,1.73112522899685,-0.23885288886818398,3.27587512820848,94.0,-1.44844797882127,7.151219226564901,FF,2.0
-1.06100686980017,1.35742106230948,0.55729112474951,4.583302660409831,93.9,-1.6691459173288798,7.07598040301634,FF,12.0
0.6713720443099411,-1.0772456728433002,-0.043033850575139004,3.08686957489055,78.2,-1.62242334151628,6.9508314758992995,CU,2.0
0.161138168044848,0.314321822476549,-0.27358556584327104,1.59033073539803,87.3,-1.715406011053,7.072788352540309,SL,8.0
-1.10487728466075,0.63071442356927,0.3785530474629579,1.16149113644226,86.5,-1.79694044679511,6.80961093189935,CH,14.0
-0.976633498586673,1.65044207628078,0.21193576858754395,3.59856674308742,93.7,-1.4749644313886698,7.05617176026572,FF,12.0
0.146499989551697,0.835200944665728,0.7494006250409109,-0.171479620398264,87.0,-1.64985706974775,7.035407166428361,SL,14.0
-0.891152922258741,2.025253061707,0.28652740245535696,2.56517202984387,93.1,-1.66238851128214,7.08804244821939,FF,6.0
-0.96685868431962,1.8464511399897598,0.1305975280997,2.71067305668122,91.8,-1.67813541024441,7.1470452165936695,FF,5.0
-0.8690893601855759,1.5361478435178302,-0.638063743003384,2.14887585692558,93.5,-1.4323971562386497,7.079814918451491,FF,4.0
0.6452545836815821,-0.8870802259672141,0.926718583587802,2.18755985311454,77.8,-1.66610552774268,7.095465974346481,CU,14.0
-1.0360801534398,1.72886803105779,-1.18793857027402,3.2388454976913796,94.2,-1.6669460069404598,7.0556540643639005,FF,11.0
-0.8896217963364049,1.73057665886269,-0.6269809462864899,4.5380999680334595,94.7,-1.70153606660537,7.016623042303681,FF,11.0
0.33485451510768605,0.5734176880059971,0.293277317983677,1.6610526230508,87.3,-1.66022240490714,7.07083272873727,SL,9.0
